Source,Target,Type,Weight
Action,Satire,Undirected,12
Action,Science,Undirected,8
Action,Score Attack,Undirected,33
Action,Sexual Content,Undirected,18
Action,Silent Protagonist,Undirected,11
Action,Sniper,Undirected,15
Action,Soccer,Undirected,17
Action,Sokoban,Undirected,2
Action,Soundtrack,Undirected,9
Action,Spectacle fighter,Undirected,18
Action,Spelling,Undirected,5
Action,Split Screen,Undirected,44
Action,Star Wars,Undirected,28
Action,Strategy RPG,Undirected,8
Action,Superhero,Undirected,36
Action,Supernatural,Undirected,2
Action,Swordplay,Undirected,27
Action,Tactical RPG,Undirected,11
Action,Tanks,Undirected,33
Action,Time Attack,Undirected,17
Action,Time Manipulation,Undirected,14
Action,Time Travel,Undirected,20
Action,Trading,Undirected,16
Action,Trading Card Game,Undirected,13
Action,Transhumanism,Undirected,7
Action,Typing,Undirected,8
Action,Underwater,Undirected,24
Action,Vampire,Undirected,24
Action,Villain Protagonist,Undirected,16
Action,Voxel,Undirected,35
Action,Wargame,Undirected,8
Action,Warhammer 40K,Undirected,16
Action,Werewolves,Undirected,9
Action,Western,Undirected,28
Action,Word Game,Undirected,5
Action,World War I,Undirected,16
Action,1990's,Undirected,44
Action,3D Platformer,Undirected,67
Action,4X,Undirected,11
Action,Arena Shooter,Undirected,70
Action,Cartoony,Undirected,33
Action,Cult Classic,Undirected,36
Action,Demons,Undirected,31
Action,Destruction,Undirected,56
Action,Detective,Undirected,20
Action,Dragons,Undirected,27
Action,Dystopian,Undirected,35
Action,Economy,Undirected,16
Action,Episodic,Undirected,20
Action,Experimental,Undirected,23
Action,Interactive Fiction,Undirected,4
Action,Loot,Undirected,39
Action,Minimalist,Undirected,45
Action,Mod,Undirected,15
Action,PvE,Undirected,18
Action,Real-Time with Pause,Undirected,17
Action,Remake,Undirected,50
Action,Resource Management,Undirected,8
Action,Space Sim,Undirected,52
Action,Stylized,Undirected,41
Action,Top-Down Shooter,Undirected,97
Action,Touch-Friendly,Undirected,20
Action,Turn-Based Tactics,Undirected,18
Action,2D,Undirected,665
Action,3D Vision,Undirected,19
Action,4 Player Local,Undirected,136
Action,Action RPG,Undirected,183
Action,Action-Adventure,Undirected,90
Action,Aliens,Undirected,86
Action,Animation & Modeling,Undirected,2
Action,Anime,Undirected,224
Action,Arcade,Undirected,467
Action,Base-Building,Undirected,37
Action,Beat 'em up,Undirected,133
Action,Blood,Undirected,30
Action,Board Game,Undirected,4
Action,Building,Undirected,98
Action,Bullet Hell,Undirected,172
Action,Card Game,Undirected,15
Action,Character Customization,Undirected,66
Action,Choices Matter,Undirected,28
Action,Choose Your Own Adventure,Undirected,17
Action,City Builder,Undirected,7
Action,Classic,Undirected,346
Action,Colorful,Undirected,88
Action,Comedy,Undirected,267
Action,Competitive,Undirected,124
Action,Controller,Undirected,172
Action,Crafting,Undirected,122
Action,Crime,Undirected,39
Action,Cute,Undirected,128
Action,Cyberpunk,Undirected,80
Action,Dark,Undirected,96
Action,Dark Fantasy,Undirected,60
Action,Dark Humor,Undirected,37
Action,Dating Sim,Undirected,9
Action,Design & Illustration,Undirected,4
Action,Difficult,Undirected,438
Action,Drama,Undirected,3
Action,Driving,Undirected,51
Action,Dungeon Crawler,Undirected,76
Action,Education,Undirected,14
Action,Exploration,Undirected,162
Action,Family Friendly,Undirected,129
Action,Fantasy,Undirected,309
Action,Fast-Paced,Undirected,186
Action,Female Protagonist,Undirected,319
Action,Fighting,Undirected,140
Action,First-Person,Undirected,542
Action,Flight,Undirected,58
Action,FPS,Undirected,602
Action,Funny,Undirected,375
Action,Futuristic,Undirected,56
Action,Game Development,Undirected,2
Action,Gore,Undirected,253
Action,Grand Strategy,Undirected,11
Action,Hack and Slash,Undirected,177
Action,Hidden Object,Undirected,7
Action,Historical,Undirected,96
Action,Illuminati,Undirected,29
Action,Isometric,Undirected,65
Action,JRPG,Undirected,46
Action,Kickstarter,Undirected,29
Action,Level Editor,Undirected,52
Action,Local Co-Op,Undirected,313
Action,Local Multiplayer,Undirected,245
Action,Magic,Undirected,50
Action,Management,Undirected,10
Action,Mature,Undirected,51
Action,Medieval,Undirected,66
Action,Memes,Undirected,95
Action,Metroidvania,Undirected,104
Action,Military,Undirected,97
Action,MMORPG,Undirected,70
Action,MOBA,Undirected,56
Action,Moddable,Undirected,74
Action,Movie,Undirected,5
Action,Multiple Endings,Undirected,18
Action,Music,Undirected,57
Action,Mystery,Undirected,34
Action,Nudity,Undirected,78
Action,Online Co-Op,Undirected,217
Action,Parkour,Undirected,81
Action,Party-Based RPG,Undirected,13
Action,Perma Death,Undirected,59
Action,Physics,Undirected,115
Action,Pixel Graphics,Undirected,475
Action,Platformer,Undirected,729
Action,Point & Click,Undirected,31
Action,Post-apocalyptic,Undirected,93
Action,Procedural Generation,Undirected,105
Action,Psychological Horror,Undirected,106
Action,Puzzle-Platformer,Undirected,123
Action,PvP,Undirected,114
Action,Realistic,Undirected,86
Action,Relaxing,Undirected,12
Action,Replay Value,Undirected,75
Action,Retro,Undirected,394
Action,Robots,Undirected,102
Action,Rogue-like,Undirected,196
Action,Rogue-lite,Undirected,122
Action,Romance,Undirected,9
Action,RPGMaker,Undirected,43
Action,RTS,Undirected,120
Action,Sandbox,Undirected,265
Action,Shoot 'Em Up,Undirected,341
Action,Shooter,Undirected,790
Action,Short,Undirected,76
Action,Side Scroller,Undirected,183
Action,Software,Undirected,2
Action,Software Training,Undirected,3
Action,Space,Undirected,289
Action,Stealth,Undirected,205
Action,Steampunk,Undirected,57
Action,Story Rich,Undirected,274
Action,Surreal,Undirected,36
Action,Survival,Undirected,380
Action,Survival Horror,Undirected,159
Action,Tactical,Undirected,159
Action,Team-Based,Undirected,52
Action,Third Person,Undirected,407
Action,Third-Person Shooter,Undirected,152
Action,Thriller,Undirected,9
Action,Top-Down,Undirected,125
Action,Tower Defense,Undirected,112
Action,TrackIR,Undirected,10
Action,Trains,Undirected,6
Action,Turn-Based,Undirected,63
Action,Turn-Based Combat,Undirected,17
Action,Turn-Based Strategy,Undirected,41
Action,Twin Stick Shooter,Undirected,108
Action,Utilities,Undirected,2
Action,Video Production,Undirected,2
Action,Violent,Undirected,91
Action,Visual Novel,Undirected,23
Action,VR,Undirected,292
Action,Walking Simulator,Undirected,43
Action,War,Undirected,125
Action,World War II,Undirected,89
Action,Zombies,Undirected,286
Action,Adventure,Undirected,2302
Action,Atmospheric,Undirected,532
Action,Casual,Undirected,1210
Action,Co-op,Undirected,664
Action,Free to Play,Undirected,319
Action,Great Soundtrack,Undirected,692
Action,Horror,Undirected,428
Action,Massively Multiplayer,Undirected,281
Action,Multiplayer,Undirected,1116
Action,Open World,Undirected,579
Action,Puzzle,Undirected,351
Action,Racing,Undirected,263
Action,RPG,Undirected,1046
Action,Sci-fi,Undirected,572
Action,Simulation,Undirected,739
Action,Singleplayer,Undirected,1539
Action,Sports,Undirected,228
Action,Strategy,Undirected,904
Action,Underground,Undirected,2
Adventure,1980s,Undirected,26
Adventure,2.5D,Undirected,28
Adventure,2D Fighter,Undirected,3
Adventure,6DOF,Undirected,6
Adventure,Abstract,Undirected,20
Adventure,Agriculture,Undirected,7
Adventure,Alternate History,Undirected,15
Adventure,America,Undirected,8
Adventure,Assassin,Undirected,28
Adventure,Asynchronous Multiplayer,Undirected,5
Adventure,Based On A Novel,Undirected,18
Adventure,Basketball,Undirected,3
Adventure,Batman,Undirected,14
Adventure,Benchmark,Undirected,7
Adventure,Bowling,Undirected,3
Adventure,Bullet Time,Undirected,12
Adventure,Capitalism,Undirected,3
Adventure,Cartoon,Undirected,20
Adventure,Character Action Game,Undirected,15
Adventure,Chess,Undirected,2
Adventure,Cinematic,Undirected,22
Adventure,Class-Based,Undirected,2
Adventure,Clicker,Undirected,15
Adventure,Cold War,Undirected,7
Adventure,Comic Book,Undirected,29
Adventure,Conspiracy,Undirected,15
Adventure,Co-op Campaign,Undirected,8
Adventure,Crowdfunded,Undirected,2
Adventure,CRPG,Undirected,35
Adventure,Dark Comedy,Undirected,10
Adventure,Dinosaurs,Undirected,25
Adventure,Diplomacy,Undirected,4
Adventure,Documentary,Undirected,3
Adventure,Dynamic Narration,Undirected,9
Adventure,e-sports,Undirected,4
Adventure,Fishing,Undirected,5
Adventure,FMV,Undirected,39
Adventure,Football,Undirected,3
Adventure,Gambling,Undirected,2
Adventure,GameMaker,Undirected,8
Adventure,Games Workshop,Undirected,13
Adventure,God Game,Undirected,9
Adventure,Golf,Undirected,2
Adventure,Gothic,Undirected,26
Adventure,Grid-Based Movement,Undirected,17
Adventure,Gun Customization,Undirected,4
Adventure,Hacking,Undirected,20
Adventure,Hand-drawn,Undirected,39
Adventure,Heist,Undirected,7
Adventure,Hex Grid,Undirected,12
Adventure,Horses,Undirected,5
Adventure,Hunting,Undirected,15
Adventure,Inventory Management,Undirected,6
Adventure,Lara Croft,Undirected,15
Adventure,LEGO,Undirected,21
Adventure,Lemmings,Undirected,4
Adventure,Linear,Undirected,15
Adventure,Lore-Rich,Undirected,11
Adventure,Lovecraftian,Undirected,41
Adventure,Mars,Undirected,11
Adventure,Martial Arts,Undirected,9
Adventure,Match 3,Undirected,21
Adventure,Mechs,Undirected,16
Adventure,Mini Golf,Undirected,3
Adventure,Mining,Undirected,9
Adventure,Modern,Undirected,5
Adventure,Mouse only,Undirected,2
Adventure,Music-Based Procedural Generation,Undirected,2
Adventure,Mystery Dungeon,Undirected,6
Adventure,Mythology,Undirected,13
Adventure,Narration,Undirected,32
Adventure,Naval,Undirected,20
Adventure,Ninja,Undirected,19
Adventure,Noir,Undirected,55
Adventure,Nonlinear,Undirected,5
Adventure,NSFW,Undirected,2
Adventure,Offroad,Undirected,4
Adventure,On-Rails Shooter,Undirected,5
Adventure,Otome,Undirected,40
Adventure,Parody,Undirected,24
Adventure,Philisophical,Undirected,7
Adventure,Pinball,Undirected,3
Adventure,Pirates,Undirected,48
Adventure,Political,Undirected,11
Adventure,Politics,Undirected,4
Adventure,Pool,Undirected,2
Adventure,Programming,Undirected,7
Adventure,Psychedelic,Undirected,13
Adventure,Psychological,Undirected,29
Adventure,Quick-Time Events,Undirected,17
Adventure,Real Time Tactics,Undirected,3
Adventure,Real-Time,Undirected,8
Adventure,Rhythm,Undirected,7
Adventure,Rome,Undirected,5
Adventure,Runner,Undirected,10
Adventure,Sailing,Undirected,14
Adventure,Satire,Undirected,16
Adventure,Science,Undirected,13
Adventure,Score Attack,Undirected,4
Adventure,Sexual Content,Undirected,31
Adventure,Silent Protagonist,Undirected,8
Adventure,Sniper,Undirected,7
Adventure,Soccer,Undirected,3
Adventure,Sokoban,Undirected,4
Adventure,Soundtrack,Undirected,3
Adventure,Spectacle fighter,Undirected,14
Adventure,Spelling,Undirected,3
Adventure,Split Screen,Undirected,14
Adventure,Star Wars,Undirected,17
Adventure,Strategy RPG,Undirected,16
Adventure,Superhero,Undirected,34
Adventure,Supernatural,Undirected,2
Adventure,Swordplay,Undirected,15
Adventure,Tactical RPG,Undirected,14
Adventure,Tanks,Undirected,9
Adventure,Time Attack,Undirected,7
Adventure,Time Manipulation,Undirected,16
Adventure,Time Travel,Undirected,31
Adventure,Trading,Undirected,13
Adventure,Trading Card Game,Undirected,9
Adventure,Transhumanism,Undirected,5
Adventure,Typing,Undirected,5
Adventure,Underwater,Undirected,22
Adventure,Vampire,Undirected,23
Adventure,Villain Protagonist,Undirected,15
Adventure,Voxel,Undirected,27
Adventure,Wargame,Undirected,3
Adventure,Warhammer 40K,Undirected,11
Adventure,Werewolves,Undirected,10
Adventure,Western,Undirected,18
Adventure,Word Game,Undirected,5
Adventure,World War I,Undirected,6
Adventure,1990's,Undirected,54
Adventure,3D Platformer,Undirected,64
Adventure,4X,Undirected,15
Adventure,Arena Shooter,Undirected,7
Adventure,Cartoony,Undirected,27
Adventure,Cult Classic,Undirected,34
Adventure,Demons,Undirected,23
Adventure,Destruction,Undirected,12
Adventure,Detective,Undirected,89
Adventure,Dragons,Undirected,30
Adventure,Dystopian,Undirected,44
Adventure,Economy,Undirected,21
Adventure,Episodic,Undirected,57
Adventure,Experimental,Undirected,35
Adventure,Interactive Fiction,Undirected,48
Adventure,Loot,Undirected,36
Adventure,Minimalist,Undirected,28
Adventure,Mod,Undirected,4
Adventure,PvE,Undirected,10
Adventure,Real-Time with Pause,Undirected,22
Adventure,Remake,Undirected,45
Adventure,Resource Management,Undirected,9
Adventure,Space Sim,Undirected,23
Adventure,Stylized,Undirected,38
Adventure,Top-Down Shooter,Undirected,17
Adventure,Touch-Friendly,Undirected,20
Adventure,Turn-Based Tactics,Undirected,17
Adventure,2D,Undirected,477
Adventure,3D Vision,Undirected,8
Adventure,4 Player Local,Undirected,36
Adventure,Action RPG,Undirected,135
Adventure,Action-Adventure,Undirected,91
Adventure,Aliens,Undirected,46
Adventure,Animation & Modeling,Undirected,2
Adventure,Anime,Undirected,333
Adventure,Arcade,Undirected,86
Adventure,Base-Building,Undirected,21
Adventure,Beat 'em up,Undirected,58
Adventure,Blood,Undirected,15
Adventure,Board Game,Undirected,12
Adventure,Building,Undirected,85
Adventure,Bullet Hell,Undirected,28
Adventure,Card Game,Undirected,27
Adventure,Character Customization,Undirected,55
Adventure,Choices Matter,Undirected,94
Adventure,Choose Your Own Adventure,Undirected,78
Adventure,City Builder,Undirected,8
Adventure,Classic,Undirected,249
Adventure,Colorful,Undirected,63
Adventure,Comedy,Undirected,294
Adventure,Competitive,Undirected,14
Adventure,Controller,Undirected,89
Adventure,Crafting,Undirected,132
Adventure,Crime,Undirected,46
Adventure,Cute,Undirected,144
Adventure,Cyberpunk,Undirected,74
Adventure,Dark,Undirected,129
Adventure,Dark Fantasy,Undirected,64
Adventure,Dark Humor,Undirected,47
Adventure,Dating Sim,Undirected,51
Adventure,Design & Illustration,Undirected,4
Adventure,Difficult,Undirected,239
Adventure,Drama,Undirected,17
Adventure,Driving,Undirected,24
Adventure,Dungeon Crawler,Undirected,90
Adventure,Education,Undirected,17
Adventure,Exploration,Undirected,312
Adventure,Family Friendly,Undirected,159
Adventure,Fantasy,Undirected,431
Adventure,Fast-Paced,Undirected,39
Adventure,Female Protagonist,Undirected,501
Adventure,Fighting,Undirected,32
Adventure,First-Person,Undirected,418
Adventure,Flight,Undirected,19
Adventure,FPS,Undirected,213
Adventure,Funny,Undirected,317
Adventure,Futuristic,Undirected,24
Adventure,Game Development,Undirected,2
Adventure,Gore,Undirected,126
Adventure,Grand Strategy,Undirected,9
Adventure,Hack and Slash,Undirected,127
Adventure,Hidden Object,Undirected,223
Adventure,Historical,Undirected,68
Adventure,Illuminati,Undirected,19
Adventure,Isometric,Undirected,73
Adventure,JRPG,Undirected,99
Adventure,Kickstarter,Undirected,56
Adventure,Level Editor,Undirected,26
Adventure,Local Co-Op,Undirected,136
Adventure,Local Multiplayer,Undirected,54
Adventure,Magic,Undirected,61
Adventure,Management,Undirected,19
Adventure,Mature,Undirected,76
Adventure,Medieval,Undirected,57
Adventure,Memes,Undirected,73
Adventure,Metroidvania,Undirected,92
Adventure,Military,Undirected,20
Adventure,MMORPG,Undirected,74
Adventure,MOBA,Undirected,14
Adventure,Moddable,Undirected,47
Adventure,Movie,Undirected,7
Adventure,Multiple Endings,Undirected,52
Adventure,Music,Undirected,19
Adventure,Mystery,Undirected,232
Adventure,Nudity,Undirected,130
Adventure,Online Co-Op,Undirected,108
Adventure,Parkour,Undirected,61
Adventure,Party-Based RPG,Undirected,38
Adventure,Perma Death,Undirected,38
Adventure,Physics,Undirected,77
Adventure,Pixel Graphics,Undirected,376
Adventure,Platformer,Undirected,513
Adventure,Point & Click,Undirected,513
Adventure,Post-apocalyptic,Undirected,82
Adventure,Procedural Generation,Undirected,50
Adventure,Psychological Horror,Undirected,148
Adventure,Puzzle-Platformer,Undirected,137
Adventure,PvP,Undirected,50
Adventure,Realistic,Undirected,45
Adventure,Relaxing,Undirected,39
Adventure,Replay Value,Undirected,70
Adventure,Retro,Undirected,247
Adventure,Robots,Undirected,44
Adventure,Rogue-like,Undirected,145
Adventure,Rogue-lite,Undirected,61
Adventure,Romance,Undirected,54
Adventure,RPGMaker,Undirected,176
Adventure,RTS,Undirected,23
Adventure,Sandbox,Undirected,241
Adventure,Shoot 'Em Up,Undirected,63
Adventure,Shooter,Undirected,261
Adventure,Short,Undirected,145
Adventure,Side Scroller,Undirected,99
Adventure,Software,Undirected,2
Adventure,Software Training,Undirected,3
Adventure,Space,Undirected,154
Adventure,Stealth,Undirected,138
Adventure,Steampunk,Undirected,68
Adventure,Story Rich,Undirected,574
Adventure,Surreal,Undirected,78
Adventure,Survival,Undirected,314
Adventure,Survival Horror,Undirected,149
Adventure,Tactical,Undirected,64
Adventure,Team-Based,Undirected,9
Adventure,Third Person,Undirected,353
Adventure,Third-Person Shooter,Undirected,78
Adventure,Thriller,Undirected,19
Adventure,Top-Down,Undirected,56
Adventure,Tower Defense,Undirected,33
Adventure,TrackIR,Undirected,6
Adventure,Trains,Undirected,6
Adventure,Turn-Based,Undirected,150
Adventure,Turn-Based Combat,Undirected,37
Adventure,Turn-Based Strategy,Undirected,56
Adventure,Twin Stick Shooter,Undirected,18
Adventure,Utilities,Undirected,2
Adventure,Video Production,Undirected,2
Adventure,Violent,Undirected,57
Adventure,Visual Novel,Undirected,264
Adventure,VR,Undirected,200
Adventure,Walking Simulator,Undirected,139
Adventure,War,Undirected,36
Adventure,World War II,Undirected,18
Adventure,Zombies,Undirected,149
Adventure,Atmospheric,Undirected,721
Adventure,Casual,Undirected,1378
Adventure,Co-op,Undirected,341
Adventure,Free to Play,Undirected,237
Adventure,Great Soundtrack,Undirected,584
Adventure,Horror,Undirected,562
Adventure,Massively Multiplayer,Undirected,168
Adventure,Multiplayer,Undirected,515
Adventure,Open World,Undirected,518
Adventure,Puzzle,Undirected,650
Adventure,Racing,Undirected,77
Adventure,RPG,Undirected,1212
Adventure,Sci-fi,Undirected,359
Adventure,Simulation,Undirected,536
Adventure,Singleplayer,Undirected,1390
Adventure,Sports,Undirected,42
Adventure,Strategy,Undirected,599
Adventure,Underground,Undirected,3
Atmospheric,1980s,Undirected,12
Atmospheric,2.5D,Undirected,6
Atmospheric,2D Fighter,Undirected,3
Atmospheric,6DOF,Undirected,7
Atmospheric,Abstract,Undirected,21
Atmospheric,Agriculture,Undirected,4
Atmospheric,Alternate History,Undirected,10
Atmospheric,America,Undirected,7
Atmospheric,Assassin,Undirected,25
Atmospheric,Asynchronous Multiplayer,Undirected,5
Atmospheric,Based On A Novel,Undirected,12
Atmospheric,Basketball,Undirected,4
Atmospheric,Batman,Undirected,6
Atmospheric,Benchmark,Undirected,6
Atmospheric,Bowling,Undirected,3
Atmospheric,Bullet Time,Undirected,12
Atmospheric,Capitalism,Undirected,2
Atmospheric,Cartoon,Undirected,7
Atmospheric,Character Action Game,Undirected,8
Atmospheric,Chess,Undirected,4
Atmospheric,Cinematic,Undirected,23
Atmospheric,Class-Based,Undirected,3
Atmospheric,Clicker,Undirected,6
Atmospheric,Cold War,Undirected,7
Atmospheric,Comic Book,Undirected,13
Atmospheric,Conspiracy,Undirected,10
Atmospheric,Co-op Campaign,Undirected,2
Atmospheric,Crowdfunded,Undirected,2
Atmospheric,CRPG,Undirected,15
Atmospheric,Dark Comedy,Undirected,3
Atmospheric,Dinosaurs,Undirected,4
Atmospheric,Diplomacy,Undirected,3
Atmospheric,Documentary,Undirected,3
Atmospheric,Dynamic Narration,Undirected,7
Atmospheric,e-sports,Undirected,3
Atmospheric,Fishing,Undirected,5
Atmospheric,FMV,Undirected,10
Atmospheric,Football,Undirected,3
Atmospheric,Gambling,Undirected,3
Atmospheric,GameMaker,Undirected,2
Atmospheric,Games Workshop,Undirected,9
Atmospheric,God Game,Undirected,3
Atmospheric,Golf,Undirected,2
Atmospheric,Gothic,Undirected,17
Atmospheric,Grid-Based Movement,Undirected,5
Atmospheric,Gun Customization,Undirected,2
Atmospheric,Hacking,Undirected,8
Atmospheric,Hand-drawn,Undirected,24
Atmospheric,Heist,Undirected,8
Atmospheric,Hex Grid,Undirected,6
Atmospheric,Horses,Undirected,3
Atmospheric,Hunting,Undirected,9
Atmospheric,Inventory Management,Undirected,4
Atmospheric,Lara Croft,Undirected,6
Atmospheric,LEGO,Undirected,3
Atmospheric,Lemmings,Undirected,2
Atmospheric,Linear,Undirected,12
Atmospheric,Lore-Rich,Undirected,8
Atmospheric,Lovecraftian,Undirected,19
Atmospheric,Mars,Undirected,6
Atmospheric,Martial Arts,Undirected,5
Atmospheric,Match 3,Undirected,5
Atmospheric,Mechs,Undirected,3
Atmospheric,Mini Golf,Undirected,2
Atmospheric,Mining,Undirected,3
Atmospheric,Modern,Undirected,2
Atmospheric,Mouse only,Undirected,2
Atmospheric,Music-Based Procedural Generation,Undirected,5
Atmospheric,Mystery Dungeon,Undirected,4
Atmospheric,Mythology,Undirected,7
Atmospheric,Narration,Undirected,22
Atmospheric,Naval,Undirected,11
Atmospheric,Ninja,Undirected,5
Atmospheric,Noir,Undirected,29
Atmospheric,Nonlinear,Undirected,5
Atmospheric,NSFW,Undirected,2
Atmospheric,Offroad,Undirected,6
Atmospheric,On-Rails Shooter,Undirected,3
Atmospheric,Otome,Undirected,2
Atmospheric,Parody,Undirected,3
Atmospheric,Philisophical,Undirected,5
Atmospheric,Pinball,Undirected,2
Atmospheric,Pirates,Undirected,16
Atmospheric,Political,Undirected,8
Atmospheric,Politics,Undirected,4
Atmospheric,Pool,Undirected,2
Atmospheric,Programming,Undirected,4
Atmospheric,Psychedelic,Undirected,12
Atmospheric,Psychological,Undirected,20
Atmospheric,Quick-Time Events,Undirected,10
Atmospheric,Real Time Tactics,Undirected,5
Atmospheric,Real-Time,Undirected,9
Atmospheric,Rhythm,Undirected,4
Atmospheric,Rome,Undirected,5
Atmospheric,Runner,Undirected,4
Atmospheric,Sailing,Undirected,10
Atmospheric,Satire,Undirected,7
Atmospheric,Science,Undirected,7
Atmospheric,Score Attack,Undirected,3
Atmospheric,Sexual Content,Undirected,6
Atmospheric,Silent Protagonist,Undirected,8
Atmospheric,Sniper,Undirected,2
Atmospheric,Soccer,Undirected,3
Atmospheric,Sokoban,Undirected,3
Atmospheric,Soundtrack,Undirected,5
Atmospheric,Spectacle fighter,Undirected,8
Atmospheric,Spelling,Undirected,3
Atmospheric,Split Screen,Undirected,4
Atmospheric,Star Wars,Undirected,3
Atmospheric,Strategy RPG,Undirected,3
Atmospheric,Superhero,Undirected,6
Atmospheric,Supernatural,Undirected,2
Atmospheric,Swordplay,Undirected,6
Atmospheric,Tactical RPG,Undirected,5
Atmospheric,Tanks,Undirected,6
Atmospheric,Time Attack,Undirected,3
Atmospheric,Time Manipulation,Undirected,10
Atmospheric,Time Travel,Undirected,12
Atmospheric,Trading,Undirected,7
Atmospheric,Trading Card Game,Undirected,3
Atmospheric,Transhumanism,Undirected,6
Atmospheric,Typing,Undirected,3
Atmospheric,Underwater,Undirected,17
Atmospheric,Vampire,Undirected,6
Atmospheric,Villain Protagonist,Undirected,5
Atmospheric,Voxel,Undirected,3
Atmospheric,Wargame,Undirected,6
Atmospheric,Warhammer 40K,Undirected,7
Atmospheric,Werewolves,Undirected,4
Atmospheric,Western,Undirected,10
Atmospheric,Word Game,Undirected,2
Atmospheric,World War I,Undirected,6
Atmospheric,1990's,Undirected,22
Atmospheric,3D Platformer,Undirected,19
Atmospheric,4X,Undirected,5
Atmospheric,Arena Shooter,Undirected,6
Atmospheric,Cartoony,Undirected,16
Atmospheric,Cult Classic,Undirected,28
Atmospheric,Demons,Undirected,15
Atmospheric,Destruction,Undirected,10
Atmospheric,Detective,Undirected,41
Atmospheric,Dragons,Undirected,12
Atmospheric,Dystopian,Undirected,34
Atmospheric,Economy,Undirected,15
Atmospheric,Episodic,Undirected,30
Atmospheric,Experimental,Undirected,28
Atmospheric,Interactive Fiction,Undirected,17
Atmospheric,Loot,Undirected,4
Atmospheric,Minimalist,Undirected,21
Atmospheric,Mod,Undirected,3
Atmospheric,PvE,Undirected,4
Atmospheric,Real-Time with Pause,Undirected,13
Atmospheric,Remake,Undirected,29
Atmospheric,Resource Management,Undirected,11
Atmospheric,Space Sim,Undirected,9
Atmospheric,Stylized,Undirected,40
Atmospheric,Top-Down Shooter,Undirected,7
Atmospheric,Touch-Friendly,Undirected,15
Atmospheric,Turn-Based Tactics,Undirected,7
Atmospheric,2D,Undirected,168
Atmospheric,3D Vision,Undirected,5
Atmospheric,4 Player Local,Undirected,4
Atmospheric,Action RPG,Undirected,42
Atmospheric,Action-Adventure,Undirected,27
Atmospheric,Aliens,Undirected,29
Atmospheric,Animation & Modeling,Undirected,2
Atmospheric,Anime,Undirected,27
Atmospheric,Arcade,Undirected,37
Atmospheric,Base-Building,Undirected,8
Atmospheric,Beat 'em up,Undirected,15
Atmospheric,Blood,Undirected,10
Atmospheric,Board Game,Undirected,4
Atmospheric,Building,Undirected,18
Atmospheric,Bullet Hell,Undirected,6
Atmospheric,Card Game,Undirected,8
Atmospheric,Character Customization,Undirected,15
Atmospheric,Choices Matter,Undirected,56
Atmospheric,Choose Your Own Adventure,Undirected,27
Atmospheric,City Builder,Undirected,9
Atmospheric,Classic,Undirected,165
Atmospheric,Colorful,Undirected,39
Atmospheric,Comedy,Undirected,67
Atmospheric,Competitive,Undirected,9
Atmospheric,Controller,Undirected,36
Atmospheric,Crafting,Undirected,26
Atmospheric,Crime,Undirected,34
Atmospheric,Cute,Undirected,50
Atmospheric,Cyberpunk,Undirected,41
Atmospheric,Dark,Undirected,120
Atmospheric,Dark Fantasy,Undirected,46
Atmospheric,Dark Humor,Undirected,18
Atmospheric,Dating Sim,Undirected,5
Atmospheric,Design & Illustration,Undirected,2
Atmospheric,Difficult,Undirected,131
Atmospheric,Drama,Undirected,15
Atmospheric,Driving,Undirected,22
Atmospheric,Dungeon Crawler,Undirected,13
Atmospheric,Education,Undirected,4
Atmospheric,Exploration,Undirected,181
Atmospheric,Family Friendly,Undirected,52
Atmospheric,Fantasy,Undirected,144
Atmospheric,Fast-Paced,Undirected,19
Atmospheric,Female Protagonist,Undirected,116
Atmospheric,Fighting,Undirected,10
Atmospheric,First-Person,Undirected,300
Atmospheric,Flight,Undirected,9
Atmospheric,FPS,Undirected,130
Atmospheric,Funny,Undirected,82
Atmospheric,Futuristic,Undirected,21
Atmospheric,Game Development,Undirected,2
Atmospheric,Gore,Undirected,79
Atmospheric,Grand Strategy,Undirected,5
Atmospheric,Hack and Slash,Undirected,31
Atmospheric,Hidden Object,Undirected,20
Atmospheric,Historical,Undirected,48
Atmospheric,Illuminati,Undirected,7
Atmospheric,Isometric,Undirected,28
Atmospheric,JRPG,Undirected,14
Atmospheric,Kickstarter,Undirected,19
Atmospheric,Level Editor,Undirected,13
Atmospheric,Local Co-Op,Undirected,24
Atmospheric,Local Multiplayer,Undirected,9
Atmospheric,Magic,Undirected,23
Atmospheric,Management,Undirected,13
Atmospheric,Mature,Undirected,30
Atmospheric,Medieval,Undirected,25
Atmospheric,Memes,Undirected,18
Atmospheric,Metroidvania,Undirected,16
Atmospheric,Military,Undirected,16
Atmospheric,MMORPG,Undirected,6
Atmospheric,MOBA,Undirected,3
Atmospheric,Moddable,Undirected,27
Atmospheric,Movie,Undirected,3
Atmospheric,Multiple Endings,Undirected,24
Atmospheric,Music,Undirected,14
Atmospheric,Mystery,Undirected,108
Atmospheric,Nudity,Undirected,22
Atmospheric,Online Co-Op,Undirected,28
Atmospheric,Parkour,Undirected,35
Atmospheric,Party-Based RPG,Undirected,14
Atmospheric,Perma Death,Undirected,9
Atmospheric,Physics,Undirected,42
Atmospheric,Pixel Graphics,Undirected,74
Atmospheric,Platformer,Undirected,120
Atmospheric,Point & Click,Undirected,107
Atmospheric,Post-apocalyptic,Undirected,54
