Source,Target,Type,Weight
Walking Simulator,Match 3,Undirected,0.301029996
Walking Simulator,Mechs,Undirected,0.301029996
Walking Simulator,Mini Golf,Undirected,0.301029996
Walking Simulator,Mining,Undirected,0.301029996
Walking Simulator,Modern,Undirected,0.301029996
Walking Simulator,Mouse only,Undirected,0.301029996
Walking Simulator,Music-Based Procedural Generation,Undirected,0.301029996
Walking Simulator,Mystery Dungeon,Undirected,0.477121255
Walking Simulator,Mythology,Undirected,0.477121255
Walking Simulator,Narration,Undirected,0.954242509
Walking Simulator,Naval,Undirected,0.301029996
Walking Simulator,Ninja,Undirected,0.301029996
Walking Simulator,Noir,Undirected,0.477121255
Walking Simulator,Nonlinear,Undirected,0.602059991
Walking Simulator,NSFW,Undirected,0.301029996
Walking Simulator,Offroad,Undirected,0.301029996
Walking Simulator,On-Rails Shooter,Undirected,0.301029996
Walking Simulator,Otome,Undirected,0.301029996
Walking Simulator,Parody,Undirected,0.602059991
Walking Simulator,Philisophical,Undirected,0.477121255
Walking Simulator,Pinball,Undirected,0.301029996
Walking Simulator,Pirates,Undirected,0.301029996
Walking Simulator,Political,Undirected,0.301029996
Walking Simulator,Politics,Undirected,0.301029996
Walking Simulator,Pool,Undirected,0.301029996
Walking Simulator,Programming,Undirected,0.301029996
Walking Simulator,Psychedelic,Undirected,0.77815125
Walking Simulator,Psychological,Undirected,0.84509804
Walking Simulator,Quick-Time Events,Undirected,0.477121255
Walking Simulator,Real Time Tactics,Undirected,0.301029996
Walking Simulator,Real-Time,Undirected,0.301029996
Walking Simulator,Rhythm,Undirected,0.301029996
Walking Simulator,Rome,Undirected,0.301029996
Walking Simulator,Runner,Undirected,0.477121255
Walking Simulator,Sailing,Undirected,0.301029996
Walking Simulator,Satire,Undirected,0.602059991
Walking Simulator,Science,Undirected,0.477121255
Walking Simulator,Score Attack,Undirected,0.301029996
Walking Simulator,Sexual Content,Undirected,0.301029996
Walking Simulator,Silent Protagonist,Undirected,0.301029996
Walking Simulator,Sniper,Undirected,0.301029996
Walking Simulator,Soccer,Undirected,0.301029996
Walking Simulator,Sokoban,Undirected,0.301029996
Walking Simulator,Soundtrack,Undirected,0.301029996
Walking Simulator,Spectacle fighter,Undirected,0.301029996
Walking Simulator,Spelling,Undirected,0.301029996
Walking Simulator,Split Screen,Undirected,0.301029996
Walking Simulator,Star Wars,Undirected,0.301029996
Walking Simulator,Strategy RPG,Undirected,0.301029996
Walking Simulator,Superhero,Undirected,0.301029996
Walking Simulator,Supernatural,Undirected,0.301029996
Walking Simulator,Swordplay,Undirected,0.301029996
Walking Simulator,Tactical RPG,Undirected,0.301029996
Walking Simulator,Tanks,Undirected,0.301029996
Walking Simulator,Time Attack,Undirected,0.301029996
Walking Simulator,Time Manipulation,Undirected,0.301029996
Walking Simulator,Time Travel,Undirected,0.301029996
Walking Simulator,Trading,Undirected,0.301029996
Walking Simulator,Trading Card Game,Undirected,0.301029996
Walking Simulator,Transhumanism,Undirected,0.301029996
Walking Simulator,Typing,Undirected,0.477121255
Walking Simulator,Underwater,Undirected,0.301029996
Walking Simulator,Vampire,Undirected,0.301029996
Walking Simulator,Villain Protagonist,Undirected,0.602059991
Walking Simulator,Voxel,Undirected,0.477121255
Walking Simulator,Wargame,Undirected,0.301029996
Walking Simulator,Warhammer 40K,Undirected,0.301029996
Walking Simulator,Werewolves,Undirected,0.301029996
Walking Simulator,Western,Undirected,0.301029996
Walking Simulator,Word Game,Undirected,0.301029996
Walking Simulator,World War I,Undirected,0.301029996
Walking Simulator,1990's,Undirected,0.602059991
Walking Simulator,3D Platformer,Undirected,0.301029996
Walking Simulator,4X,Undirected,0.301029996
Walking Simulator,Arena Shooter,Undirected,0.301029996
Walking Simulator,Cartoony,Undirected,0.301029996
Walking Simulator,Cult Classic,Undirected,0.301029996
Walking Simulator,Demons,Undirected,0.301029996
Walking Simulator,Destruction,Undirected,0.301029996
Walking Simulator,Detective,Undirected,0.698970004
Walking Simulator,Dragons,Undirected,0.602059991
Walking Simulator,Dystopian,Undirected,0.477121255
Walking Simulator,Economy,Undirected,0.301029996
Walking Simulator,Episodic,Undirected,0.301029996
Walking Simulator,Experimental,Undirected,1.176091259
Walking Simulator,Interactive Fiction,Undirected,0.84509804
Walking Simulator,Loot,Undirected,0.301029996
Walking Simulator,Minimalist,Undirected,0.602059991
Walking Simulator,Mod,Undirected,0.477121255
Walking Simulator,PvE,Undirected,0.301029996
Walking Simulator,Real-Time with Pause,Undirected,0.301029996
Walking Simulator,Remake,Undirected,0.477121255
Walking Simulator,Resource Management,Undirected,0.301029996
Walking Simulator,Space Sim,Undirected,0.301029996
Walking Simulator,Stylized,Undirected,0.477121255
Walking Simulator,Top-Down Shooter,Undirected,0.301029996
Walking Simulator,Touch-Friendly,Undirected,0.301029996
Walking Simulator,Turn-Based Tactics,Undirected,0.301029996
Walking Simulator,3D Vision,Undirected,0.301029996
Walking Simulator,4 Player Local,Undirected,0.301029996
Walking Simulator,Action-Adventure,Undirected,0.477121255
Walking Simulator,Aliens,Undirected,0.301029996
Walking Simulator,Base-Building,Undirected,0.301029996
Walking Simulator,Beat 'em up,Undirected,0.301029996
Walking Simulator,Blood,Undirected,0.477121255
Walking Simulator,Board Game,Undirected,0.301029996
Walking Simulator,Building,Undirected,0.477121255
Walking Simulator,Bullet Hell,Undirected,0.301029996
Walking Simulator,Card Game,Undirected,0.301029996
Walking Simulator,Character Customization,Undirected,0.477121255
Walking Simulator,Choices Matter,Undirected,0.903089987
Walking Simulator,Choose Your Own Adventure,Undirected,0.301029996
Walking Simulator,City Builder,Undirected,0.301029996
Walking Simulator,Colorful,Undirected,0.698970004
Walking Simulator,Competitive,Undirected,0.301029996
Walking Simulator,Crafting,Undirected,0.77815125
Walking Simulator,Crime,Undirected,0.477121255
Walking Simulator,Cyberpunk,Undirected,0.77815125
Walking Simulator,Dark,Undirected,1.255272505
Walking Simulator,Dark Fantasy,Undirected,0.301029996
Walking Simulator,Dark Humor,Undirected,0.477121255
Walking Simulator,Dating Sim,Undirected,0.301029996
Walking Simulator,Drama,Undirected,0.602059991
Walking Simulator,Driving,Undirected,0.477121255
Walking Simulator,Dungeon Crawler,Undirected,0.301029996
Walking Simulator,Fast-Paced,Undirected,0.477121255
Walking Simulator,Fighting,Undirected,0.301029996
Walking Simulator,Flight,Undirected,0.301029996
Walking Simulator,Futuristic,Undirected,0.301029996
Walking Simulator,Game Development,Undirected,0.301029996
Walking Simulator,Grand Strategy,Undirected,0.301029996
Walking Simulator,Hack and Slash,Undirected,0.301029996
Walking Simulator,Hidden Object,Undirected,0.301029996
Walking Simulator,Historical,Undirected,0.602059991
Walking Simulator,Illuminati,Undirected,0.477121255
Walking Simulator,Isometric,Undirected,0.301029996
Walking Simulator,JRPG,Undirected,0.477121255
Walking Simulator,Kickstarter,Undirected,0.602059991
Walking Simulator,Level Editor,Undirected,0.301029996
Walking Simulator,Magic,Undirected,0.301029996
Walking Simulator,Management,Undirected,0.301029996
Walking Simulator,Mature,Undirected,0.477121255
Walking Simulator,Medieval,Undirected,0.602059991
Walking Simulator,Memes,Undirected,0.84509804
Walking Simulator,Metroidvania,Undirected,0.301029996
Walking Simulator,Military,Undirected,0.477121255
Walking Simulator,MMORPG,Undirected,0.301029996
Walking Simulator,MOBA,Undirected,0.301029996
Walking Simulator,Moddable,Undirected,0.301029996
Walking Simulator,Multiple Endings,Undirected,0.698970004
Walking Simulator,Music,Undirected,0.602059991
Walking Simulator,Mystery,Undirected,1.431363764
Walking Simulator,Parkour,Undirected,0.477121255
Walking Simulator,Party-Based RPG,Undirected,0.301029996
Walking Simulator,Perma Death,Undirected,0.301029996
Walking Simulator,Post-apocalyptic,Undirected,0.903089987
Walking Simulator,Procedural Generation,Undirected,0.698970004
Walking Simulator,Puzzle-Platformer,Undirected,0.602059991
Walking Simulator,PvP,Undirected,0.602059991
Walking Simulator,Relaxing,Undirected,1
Walking Simulator,Replay Value,Undirected,0.477121255
Walking Simulator,Robots,Undirected,0.301029996
Walking Simulator,Rogue-lite,Undirected,0.301029996
Walking Simulator,Romance,Undirected,0.77815125
Walking Simulator,RPGMaker,Undirected,0.602059991
Walking Simulator,Short,Undirected,1.568201724
Walking Simulator,Side Scroller,Undirected,0.477121255
Walking Simulator,Software,Undirected,0.301029996
Walking Simulator,Software Training,Undirected,0.301029996
Walking Simulator,Steampunk,Undirected,0.301029996
Walking Simulator,Surreal,Undirected,1.322219295
Walking Simulator,Survival Horror,Undirected,1.322219295
Walking Simulator,Team-Based,Undirected,0.301029996
Walking Simulator,Third-Person Shooter,Undirected,0.477121255
Walking Simulator,Thriller,Undirected,0.77815125
Walking Simulator,Top-Down,Undirected,0.301029996
Walking Simulator,Tower Defense,Undirected,0.301029996
Walking Simulator,TrackIR,Undirected,0.301029996
Walking Simulator,Trains,Undirected,0.301029996
Walking Simulator,Turn-Based Combat,Undirected,0.301029996
Walking Simulator,Twin Stick Shooter,Undirected,0.301029996
Walking Simulator,Video Production,Undirected,0.301029996
Walking Simulator,Violent,Undirected,0.477121255
Walking Simulator,War,Undirected,0.301029996
Walking Simulator,World War II,Undirected,0.301029996
War,1980s,Undirected,0.301029996
War,2.5D,Undirected,0.301029996
War,2D Fighter,Undirected,0.301029996
War,6DOF,Undirected,0.301029996
War,Abstract,Undirected,0.301029996
War,Agriculture,Undirected,0.301029996
War,Alternate History,Undirected,0.954242509
War,America,Undirected,0.954242509
War,Assassin,Undirected,0.301029996
War,Asynchronous Multiplayer,Undirected,0.602059991
War,Based On A Novel,Undirected,0.477121255
War,Basketball,Undirected,0.301029996
War,Batman,Undirected,0.301029996
War,Benchmark,Undirected,0.477121255
War,Bowling,Undirected,0.301029996
War,Bullet Time,Undirected,0.477121255
War,Capitalism,Undirected,0.301029996
War,Cartoon,Undirected,0.477121255
War,Character Action Game,Undirected,0.301029996
War,Chess,Undirected,0.301029996
War,Cinematic,Undirected,0.301029996
War,Class-Based,Undirected,0.602059991
War,Clicker,Undirected,0.301029996
War,Cold War,Undirected,1.041392685
War,Comic Book,Undirected,0.477121255
War,Conspiracy,Undirected,0.477121255
War,Co-op Campaign,Undirected,0.477121255
War,Crowdfunded,Undirected,0.301029996
War,CRPG,Undirected,0.301029996
War,Dark Comedy,Undirected,0.301029996
War,Dinosaurs,Undirected,0.477121255
War,Diplomacy,Undirected,0.602059991
War,Documentary,Undirected,0.301029996
War,Dynamic Narration,Undirected,0.602059991
War,e-sports,Undirected,0.602059991
War,Fishing,Undirected,0.301029996
War,FMV,Undirected,0.477121255
War,Football,Undirected,0.301029996
War,Gambling,Undirected,0.477121255
War,GameMaker,Undirected,0.301029996
War,Games Workshop,Undirected,0.77815125
War,God Game,Undirected,0.301029996
War,Golf,Undirected,0.301029996
War,Gothic,Undirected,0.477121255
War,Grid-Based Movement,Undirected,0.301029996
War,Gun Customization,Undirected,0.301029996
War,Hacking,Undirected,0.477121255
War,Hand-drawn,Undirected,0.301029996
War,Heist,Undirected,0.301029996
War,Hex Grid,Undirected,0.602059991
War,Horses,Undirected,0.602059991
War,Hunting,Undirected,0.301029996
War,Inventory Management,Undirected,0.301029996
War,Lara Croft,Undirected,0.301029996
War,LEGO,Undirected,0.301029996
War,Lemmings,Undirected,0.301029996
War,Linear,Undirected,0.954242509
War,Lore-Rich,Undirected,0.301029996
War,Lovecraftian,Undirected,0.301029996
War,Mars,Undirected,0.301029996
War,Martial Arts,Undirected,0.301029996
War,Match 3,Undirected,0.301029996
War,Mechs,Undirected,0.602059991
War,Mini Golf,Undirected,0.301029996
War,Mining,Undirected,0.301029996
War,Modern,Undirected,0.84509804
War,Mouse only,Undirected,0.301029996
War,Music-Based Procedural Generation,Undirected,0.301029996
War,Mystery Dungeon,Undirected,0.301029996
War,Mythology,Undirected,0.301029996
War,Narration,Undirected,0.301029996
War,Naval,Undirected,1
War,Ninja,Undirected,0.602059991
War,Noir,Undirected,0.301029996
War,Nonlinear,Undirected,0.301029996
War,NSFW,Undirected,0.301029996
War,Offroad,Undirected,0.301029996
War,On-Rails Shooter,Undirected,0.602059991
War,Otome,Undirected,0.301029996
War,Parody,Undirected,0.301029996
War,Philisophical,Undirected,0.301029996
War,Pinball,Undirected,0.301029996
War,Pirates,Undirected,0.477121255
War,Political,Undirected,0.602059991
War,Politics,Undirected,0.602059991
War,Pool,Undirected,0.301029996
War,Programming,Undirected,0.301029996
War,Psychedelic,Undirected,0.301029996
War,Psychological,Undirected,0.477121255
War,Quick-Time Events,Undirected,0.698970004
War,Real Time Tactics,Undirected,1.230448921
War,Real-Time,Undirected,1.146128036
War,Rhythm,Undirected,0.301029996
War,Rome,Undirected,0.903089987
War,Runner,Undirected,0.301029996
War,Sailing,Undirected,0.477121255
War,Satire,Undirected,0.301029996
War,Science,Undirected,0.301029996
War,Score Attack,Undirected,0.301029996
War,Sexual Content,Undirected,0.301029996
War,Silent Protagonist,Undirected,0.301029996
War,Sniper,Undirected,0.84509804
War,Soccer,Undirected,0.301029996
War,Sokoban,Undirected,0.301029996
War,Soundtrack,Undirected,0.301029996
War,Spectacle fighter,Undirected,0.301029996
War,Spelling,Undirected,0.301029996
War,Split Screen,Undirected,0.301029996
War,Star Wars,Undirected,0.477121255
War,Strategy RPG,Undirected,0.602059991
War,Superhero,Undirected,0.477121255
War,Supernatural,Undirected,0.301029996
War,Swordplay,Undirected,0.698970004
War,Tactical RPG,Undirected,0.477121255
War,Tanks,Undirected,1.278753601
War,Time Attack,Undirected,0.301029996
War,Time Manipulation,Undirected,0.301029996
War,Time Travel,Undirected,0.301029996
War,Trading,Undirected,0.477121255
War,Trading Card Game,Undirected,0.301029996
War,Transhumanism,Undirected,0.301029996
War,Typing,Undirected,0.301029996
War,Underwater,Undirected,0.301029996
War,Vampire,Undirected,0.301029996
War,Villain Protagonist,Undirected,0.301029996
War,Voxel,Undirected,0.477121255
War,Wargame,Undirected,1.255272505
War,Warhammer 40K,Undirected,0.698970004
War,Werewolves,Undirected,0.301029996
War,Western,Undirected,0.301029996
War,Word Game,Undirected,0.301029996
War,World War I,Undirected,0.903089987
War,1990's,Undirected,0.301029996
War,3D Platformer,Undirected,0.477121255
War,4X,Undirected,0.698970004
War,Arena Shooter,Undirected,0.301029996
War,Cartoony,Undirected,0.477121255
War,Cult Classic,Undirected,0.602059991
War,Demons,Undirected,0.301029996
War,Destruction,Undirected,0.602059991
War,Detective,Undirected,0.301029996
War,Dragons,Undirected,0.301029996
War,Dystopian,Undirected,0.477121255
War,Economy,Undirected,0.698970004
War,Episodic,Undirected,0.301029996
War,Experimental,Undirected,0.301029996
War,Interactive Fiction,Undirected,0.477121255
War,Loot,Undirected,0.301029996
War,Minimalist,Undirected,0.301029996
War,Mod,Undirected,0.477121255
War,PvE,Undirected,0.301029996
War,Real-Time with Pause,Undirected,0.954242509
War,Remake,Undirected,0.477121255
War,Resource Management,Undirected,0.477121255
War,Space Sim,Undirected,0.301029996
War,Stylized,Undirected,0.77815125
War,Top-Down Shooter,Undirected,0.301029996
War,Touch-Friendly,Undirected,0.301029996
War,Turn-Based Tactics,Undirected,0.903089987
War,3D Vision,Undirected,0.477121255
War,4 Player Local,Undirected,0.477121255
War,Action-Adventure,Undirected,0.698970004
War,Aliens,Undirected,0.602059991
War,Base-Building,Undirected,1.079181246
War,Beat 'em up,Undirected,0.477121255
War,Blood,Undirected,0.301029996
War,Board Game,Undirected,0.477121255
War,Bullet Hell,Undirected,0.301029996
War,Card Game,Undirected,0.477121255
War,Character Customization,Undirected,0.602059991
War,Choices Matter,Undirected,0.602059991
War,Choose Your Own Adventure,Undirected,0.477121255
War,City Builder,Undirected,0.602059991
War,Colorful,Undirected,0.301029996
War,Competitive,Undirected,0.954242509
War,Crime,Undirected,0.301029996
War,Cyberpunk,Undirected,0.301029996
War,Dark Fantasy,Undirected,0.602059991
War,Dark Humor,Undirected,0.301029996
War,Dating Sim,Undirected,0.301029996
War,Drama,Undirected,0.602059991
War,Driving,Undirected,0.301029996
War,Dungeon Crawler,Undirected,0.301029996
War,Fighting,Undirected,0.698970004
War,Flight,Undirected,0.77815125
War,Futuristic,Undirected,0.77815125
War,Game Development,Undirected,0.301029996
War,Grand Strategy,Undirected,1.255272505
War,Illuminati,Undirected,0.477121255
War,Isometric,Undirected,0.477121255
War,JRPG,Undirected,0.477121255
War,Kickstarter,Undirected,0.301029996
War,Level Editor,Undirected,0.477121255
War,Magic,Undirected,0.301029996
War,Management,Undirected,0.477121255
War,Medieval,Undirected,1.146128036
War,Metroidvania,Undirected,0.301029996
War,Military,Undirected,1.826074803
War,MMORPG,Undirected,0.602059991
War,MOBA,Undirected,0.698970004
War,Multiple Endings,Undirected,0.301029996
War,Music,Undirected,0.301029996
War,Parkour,Undirected,0.477121255
War,Party-Based RPG,Undirected,0.301029996
War,Perma Death,Undirected,0.301029996
War,Post-apocalyptic,Undirected,0.602059991
War,Procedural Generation,Undirected,0.301029996
War,Puzzle-Platformer,Undirected,0.698970004
War,Relaxing,Undirected,0.477121255
War,Robots,Undirected,0.84509804
War,Rogue-lite,Undirected,0.301029996
War,Romance,Undirected,0.602059991
War,Side Scroller,Undirected,0.698970004
War,Software,Undirected,0.301029996
War,Software Training,Undirected,0.301029996
War,Steampunk,Undirected,0.301029996
War,Surreal,Undirected,0.301029996
War,Team-Based,Undirected,1.113943352
War,Thriller,Undirected,0.301029996
War,Top-Down,Undirected,0.477121255
War,Tower Defense,Undirected,0.84509804
War,TrackIR,Undirected,0.698970004
War,Trains,Undirected,0.301029996
War,Turn-Based Combat,Undirected,0.602059991
War,Twin Stick Shooter,Undirected,0.301029996
War,Violent,Undirected,0.477121255
War,World War II,Undirected,1.707570176
World War II,1980s,Undirected,0.301029996
World War II,2.5D,Undirected,0.301029996
World War II,2D Fighter,Undirected,0.301029996
World War II,6DOF,Undirected,0.301029996
World War II,Abstract,Undirected,0.477121255
World War II,Agriculture,Undirected,0.301029996
World War II,Alternate History,Undirected,0.903089987
World War II,America,Undirected,0.477121255
World War II,Assassin,Undirected,0.477121255
World War II,Asynchronous Multiplayer,Undirected,0.698970004
World War II,Based On A Novel,Undirected,0.301029996
World War II,Basketball,Undirected,0.301029996
World War II,Batman,Undirected,0.301029996
World War II,Benchmark,Undirected,0.301029996
World War II,Bowling,Undirected,0.301029996
World War II,Bullet Time,Undirected,0.602059991
World War II,Capitalism,Undirected,0.301029996
World War II,Cartoon,Undirected,0.301029996
World War II,Character Action Game,Undirected,0.301029996
World War II,Chess,Undirected,0.301029996
World War II,Cinematic,Undirected,0.301029996
World War II,Class-Based,Undirected,0.602059991
World War II,Clicker,Undirected,0.301029996
World War II,Cold War,Undirected,0.477121255
World War II,Comic Book,Undirected,0.301029996
World War II,Conspiracy,Undirected,0.301029996
World War II,Co-op Campaign,Undirected,0.477121255
World War II,Crowdfunded,Undirected,0.301029996
World War II,CRPG,Undirected,0.301029996
World War II,Dark Comedy,Undirected,0.301029996
World War II,Dinosaurs,Undirected,0.477121255
World War II,Diplomacy,Undirected,0.301029996
World War II,Documentary,Undirected,0.301029996
World War II,Dynamic Narration,Undirected,0.602059991
World War II,e-sports,Undirected,0.301029996
World War II,Fishing,Undirected,0.301029996
World War II,FMV,Undirected,0.301029996
World War II,Football,Undirected,0.301029996
World War II,Gambling,Undirected,0.301029996
World War II,GameMaker,Undirected,0.301029996
World War II,Games Workshop,Undirected,0.301029996
World War II,God Game,Undirected,0.301029996
World War II,Golf,Undirected,0.301029996
World War II,Gothic,Undirected,0.301029996
World War II,Grid-Based Movement,Undirected,0.301029996
World War II,Gun Customization,Undirected,0.301029996
World War II,Hacking,Undirected,0.301029996
World War II,Hand-drawn,Undirected,0.301029996
World War II,Heist,Undirected,0.301029996
World War II,Hex Grid,Undirected,1
World War II,Horses,Undirected,0.301029996
World War II,Hunting,Undirected,0.301029996
World War II,Inventory Management,Undirected,0.301029996
World War II,Lara Croft,Undirected,0.301029996
World War II,LEGO,Undirected,0.301029996
World War II,Lemmings,Undirected,0.301029996
World War II,Linear,Undirected,0.477121255
World War II,Lore-Rich,Undirected,0.301029996
World War II,Lovecraftian,Undirected,0.301029996
World War II,Mars,Undirected,0.301029996
World War II,Martial Arts,Undirected,0.301029996
World War II,Match 3,Undirected,0.301029996
World War II,Mechs,Undirected,0.301029996
World War II,Mini Golf,Undirected,0.301029996
World War II,Mining,Undirected,0.301029996
World War II,Modern,Undirected,0.301029996
World War II,Mouse only,Undirected,0.301029996
World War II,Music-Based Procedural Generation,Undirected,0.301029996
World War II,Mystery Dungeon,Undirected,0.301029996
World War II,Mythology,Undirected,0.301029996
World War II,Narration,Undirected,0.301029996
World War II,Naval,Undirected,1.176091259
World War II,Ninja,Undirected,0.301029996
World War II,Noir,Undirected,0.301029996
World War II,Nonlinear,Undirected,0.301029996
World War II,NSFW,Undirected,0.301029996
World War II,Offroad,Undirected,0.301029996
World War II,On-Rails Shooter,Undirected,0.301029996
World War II,Otome,Undirected,0.301029996
World War II,Parody,Undirected,0.301029996
World War II,Philisophical,Undirected,0.301029996
World War II,Pinball,Undirected,0.301029996
World War II,Pirates,Undirected,0.301029996
World War II,Political,Undirected,0.301029996
World War II,Politics,Undirected,0.301029996
World War II,Pool,Undirected,0.301029996
World War II,Programming,Undirected,0.301029996
World War II,Psychedelic,Undirected,0.301029996
World War II,Psychological,Undirected,0.301029996
World War II,Quick-Time Events,Undirected,0.301029996
World War II,Real Time Tactics,Undirected,0.903089987
World War II,Real-Time,Undirected,0.602059991
World War II,Rhythm,Undirected,0.301029996
World War II,Rome,Undirected,0.301029996
World War II,Runner,Undirected,0.301029996
World War II,Sailing,Undirected,0.301029996
World War II,Satire,Undirected,0.301029996
World War II,Science,Undirected,0.301029996
World War II,Score Attack,Undirected,0.301029996
World War II,Sexual Content,Undirected,0.301029996
World War II,Silent Protagonist,Undirected,0.301029996
World War II,Sniper,Undirected,1
World War II,Soccer,Undirected,0.301029996
World War II,Sokoban,Undirected,0.301029996
World War II,Soundtrack,Undirected,0.301029996
World War II,Spectacle fighter,Undirected,0.301029996
World War II,Spelling,Undirected,0.301029996
World War II,Split Screen,Undirected,0.301029996
World War II,Star Wars,Undirected,0.301029996
World War II,Strategy RPG,Undirected,0.602059991
World War II,Superhero,Undirected,0.301029996
World War II,Supernatural,Undirected,0.301029996
World War II,Swordplay,Undirected,0.301029996
World War II,Tactical RPG,Undirected,0.477121255
World War II,Tanks,Undirected,1.397940009
World War II,Time Attack,Undirected,0.301029996
World War II,Time Manipulation,Undirected,0.301029996
World War II,Time Travel,Undirected,0.301029996
World War II,Trading,Undirected,0.301029996
World War II,Trading Card Game,Undirected,0.477121255
World War II,Transhumanism,Undirected,0.301029996
World War II,Typing,Undirected,0.301029996
World War II,Underwater,Undirected,0.301029996
World War II,Vampire,Undirected,0.301029996
World War II,Villain Protagonist,Undirected,0.301029996
World War II,Voxel,Undirected,0.301029996
World War II,Wargame,Undirected,1.380211242
World War II,Warhammer 40K,Undirected,0.301029996
World War II,Werewolves,Undirected,0.301029996
World War II,Western,Undirected,0.301029996
World War II,Word Game,Undirected,0.301029996
World War II,World War I,Undirected,0.77815125
World War II,1990's,Undirected,0.602059991
World War II,3D Platformer,Undirected,0.301029996
World War II,4X,Undirected,0.301029996
World War II,Arena Shooter,Undirected,0.301029996
World War II,Cartoony,Undirected,0.301029996
World War II,Cult Classic,Undirected,0.301029996
World War II,Demons,Undirected,0.301029996
World War II,Destruction,Undirected,0.602059991
World War II,Detective,Undirected,0.301029996
World War II,Dragons,Undirected,0.301029996
World War II,Dystopian,Undirected,0.301029996
World War II,Economy,Undirected,0.301029996
World War II,Episodic,Undirected,0.301029996
World War II,Experimental,Undirected,0.301029996
World War II,Interactive Fiction,Undirected,0.301029996
World War II,Loot,Undirected,0.301029996
World War II,Minimalist,Undirected,0.301029996
World War II,Mod,Undirected,0.301029996
World War II,PvE,Undirected,0.301029996
World War II,Real-Time with Pause,Undirected,0.84509804
World War II,Remake,Undirected,0.301029996
World War II,Resource Management,Undirected,0.301029996
World War II,Space Sim,Undirected,0.301029996
World War II,Stylized,Undirected,0.301029996
World War II,Top-Down Shooter,Undirected,0.301029996
World War II,Touch-Friendly,Undirected,0.301029996
World War II,Turn-Based Tactics,Undirected,0.77815125
World War II,3D Vision,Undirected,0.301029996
World War II,4 Player Local,Undirected,0.301029996
World War II,Aliens,Undirected,0.301029996
World War II,Base-Building,Undirected,0.698970004
World War II,Beat 'em up,Undirected,0.301029996
World War II,Blood,Undirected,0.301029996
World War II,Board Game,Undirected,0.77815125
World War II,Bullet Hell,Undirected,0.301029996
World War II,Card Game,Undirected,0.698970004
World War II,Character Customization,Undirected,0.301029996
World War II,Choices Matter,Undirected,0.301029996
World War II,Choose Your Own Adventure,Undirected,0.301029996
World War II,City Builder,Undirected,0.301029996
World War II,Colorful,Undirected,0.301029996
World War II,Competitive,Undirected,0.698970004
World War II,Crime,Undirected,0.301029996
World War II,Cyberpunk,Undirected,0.301029996
World War II,Dark Fantasy,Undirected,0.301029996
World War II,Dark Humor,Undirected,0.301029996
World War II,Dating Sim,Undirected,0.477121255
World War II,Drama,Undirected,0.301029996
World War II,Driving,Undirected,0.301029996
World War II,Dungeon Crawler,Undirected,0.301029996
World War II,Flight,Undirected,1.255272505
World War II,Futuristic,Undirected,0.301029996
World War II,Game Development,Undirected,0.301029996
World War II,Grand Strategy,Undirected,1.146128036
World War II,Isometric,Undirected,0.698970004
World War II,JRPG,Undirected,0.301029996
World War II,Kickstarter,Undirected,0.301029996
World War II,Level Editor,Undirected,0.477121255
World War II,Magic,Undirected,0.301029996
World War II,Medieval,Undirected,0.301029996
World War II,Metroidvania,Undirected,0.301029996
World War II,Military,Undirected,1.653212514
World War II,MOBA,Undirected,0.477121255
World War II,Multiple Endings,Undirected,0.301029996
World War II,Parkour,Undirected,0.301029996
World War II,Party-Based RPG,Undirected,0.301029996
World War II,Perma Death,Undirected,0.301029996
World War II,Procedural Generation,Undirected,0.301029996
World War II,Relaxing,Undirected,0.301029996
World War II,Robots,Undirected,0.301029996
World War II,Rogue-lite,Undirected,0.301029996
World War II,Romance,Undirected,0.301029996
World War II,Software,Undirected,0.301029996
World War II,Software Training,Undirected,0.301029996
World War II,Steampunk,Undirected,0.301029996
World War II,Surreal,Undirected,0.477121255
World War II,Team-Based,Undirected,0.698970004
World War II,Thriller,Undirected,0.301029996
World War II,Top-Down,Undirected,0.477121255
World War II,TrackIR,Undirected,0.698970004
World War II,Trains,Undirected,0.301029996
World War II,Turn-Based Combat,Undirected,0.477121255
World War II,Twin Stick Shooter,Undirected,0.301029996
World War II,Violent,Undirected,0.301029996
Zombies,1980s,Undirected,0.477121255
Zombies,2.5D,Undirected,0.602059991
Zombies,2D Fighter,Undirected,0.301029996
Zombies,6DOF,Undirected,0.301029996
Zombies,Abstract,Undirected,0.301029996
Zombies,Agriculture,Undirected,0.301029996
Zombies,Alternate History,Undirected,0.602059991
Zombies,America,Undirected,0.477121255
Zombies,Assassin,Undirected,0.301029996
Zombies,Asynchronous Multiplayer,Undirected,0.301029996
Zombies,Based On A Novel,Undirected,0.301029996
Zombies,Basketball,Undirected,0.301029996
Zombies,Batman,Undirected,0.301029996
Zombies,Benchmark,Undirected,0.301029996
Zombies,Bowling,Undirected,0.477121255
Zombies,Bullet Time,Undirected,0.602059991
Zombies,Capitalism,Undirected,0.301029996
Zombies,Cartoon,Undirected,0.301029996
Zombies,Character Action Game,Undirected,0.301029996
Zombies,Chess,Undirected,0.301029996
Zombies,Cinematic,Undirected,0.301029996
Zombies,Class-Based,Undirected,0.477121255
Zombies,Clicker,Undirected,0.477121255
Zombies,Cold War,Undirected,0.477121255
Zombies,Comic Book,Undirected,0.84509804
Zombies,Conspiracy,Undirected,0.301029996
